event_id,create_time,close_time,duration,crash_count_900ft,crash_count_1800ft,roadway_type,number_total_lane,street_width,posted_speed,crash_count_2700ft,crash_count_3600ft,daylight_duration,nightlight_duration,day_of_week,peak_duration,peak_ratio,daylight_duration,nightlight_duration,daylight_ratio
94,2019-09-20 05:01:00,2019-09-20 05:17:00,0.26666666666666666,0,0,Bridge,4,40.0,45,0,0,0.0,0.26666666666666666,Friday,0.0,0.0,0.0,0.26666666666666666,0.0
96,2019-09-19 23:38:00,2019-09-20 04:14:00,4.6,0,0,Bridge,4,40.0,45,0,0,0.0,4.6,Thursday,0.0,0.0,0.0,4.6,0.0
97,2019-09-19 23:32:00,2019-09-20 04:16:00,4.733333333333333,0,0,Bridge,4,40.0,45,0,0,0.0,4.733333333333333,Thursday,0.0,0.0,0.0,4.733333333333333,0.0
98,2019-09-19 23:19:00,2019-09-20 05:29:00,6.166666666666667,0,0,Highway,4,42.0,30,0,1,0.0,6.166666666666667,Thursday,0.0,0.0,0.0,6.166666666666667,0.0
99,2019-09-19 23:17:00,2019-09-20 04:16:00,4.983333333333333,0,0,Highway,3,35.0,50,0,0,0.0,4.983333333333333,Thursday,0.0,0.0,0.0,4.983333333333333,0.0
100,2019-09-19 19:45:00,2019-09-20 04:34:00,8.816666666666666,0,0,Street,3,30.0,25,0,0,0.0,8.816666666666666,Thursday,0.0,0.0,0.0,8.816666666666666,0.0
101,2019-09-19 19:42:00,2019-09-20 04:35:00,8.883333333333333,0,0,Street,6,58.0,25,0,0,0.0,8.883333333333333,Thursday,0.0,0.0,0.0,8.883333333333333,0.0
102,2019-09-19 18:50:00,2019-09-20 05:17:00,10.45,0,0,Highway,3,35.0,50,0,0,0.0,10.45,Thursday,0.0,0.0,0.0,10.45,0.0
103,2019-09-19 18:47:00,2019-09-20 04:35:00,9.8,0,0,Street,3,30.0,20,0,2,0.0,9.8,Thursday,0.0,0.0,0.0,9.8,0.0
104,2019-09-19 10:44:00,2019-09-19 14:43:00,3.9833333333333334,1,1,Highway,3,32.0,50,1,1,3.9833333333333334,0.0,Thursday,0.0,0.0,3.9833333333333334,0.0,1.0
105,2019-09-19 09:55:00,2019-09-19 15:19:00,5.4,0,0,Bridge,4,42.0,40,1,1,5.4,0.0,Thursday,0.0,0.0,5.4,0.0,1.0
106,2019-09-19 09:44:00,2019-09-19 13:54:00,4.166666666666667,0,0,Highway,3,35.0,50,0,1,4.166666666666667,0.0,Thursday,0.0,0.0,4.166666666666667,0.0,1.0
107,2019-09-19 09:17:00,2019-09-19 09:43:00,0.43333333333333335,0,0,Bridge,4,40.0,45,0,0,0.43333333333333335,0.0,Thursday,0.0,0.0,0.43333333333333335,0.0,1.0
108,2019-09-19 08:45:00,2019-09-19 14:31:00,5.766666666666667,0,0,Bridge,4,40.0,45,0,0,5.766666666666667,0.0,Thursday,0.23333333333333334,0.04046242774566474,5.766666666666667,0.0,1.0
109,2019-09-19 08:16:00,2019-09-19 14:54:00,6.633333333333334,0,0,Bridge,4,40.0,45,0,1,6.633333333333334,0.0,Thursday,0.7166666666666667,0.10804020100502512,6.633333333333334,0.0,1.0
111,2019-09-18 23:47:00,2019-09-19 04:24:00,4.616666666666666,0,0,Bridge,4,40.0,45,0,0,0.0,4.616666666666666,Wednesday,0.0,0.0,0.0,4.616666666666666,0.0
112,2019-09-18 23:34:00,2019-09-19 05:48:00,6.233333333333333,0,0,Highway,3,32.0,30,1,1,0.0,6.233333333333333,Wednesday,0.0,0.0,0.0,6.233333333333333,0.0
113,2019-09-18 23:22:00,2019-09-19 04:46:00,5.4,0,0,Bridge,4,40.0,25,0,1,0.0,5.4,Wednesday,0.0,0.0,0.0,5.4,0.0
114,2019-09-18 16:46:00,2019-09-19 03:32:00,10.766666666666667,1,1,Street,6,68.0,25,2,5,1.2166666666666666,9.55,Wednesday,1.2166666666666666,0.11300309597523218,1.2166666666666666,9.55,0.11300309597523218
115,2019-09-18 16:42:00,2019-09-19 04:17:00,11.583333333333334,1,2,Highway,3,35.0,50,3,4,1.2833333333333334,10.3,Wednesday,1.2833333333333334,0.11079136690647483,1.2833333333333334,10.3,0.11079136690647483
116,2019-09-18 16:37:00,2019-09-19 05:17:00,12.666666666666666,0,0,Bridge,4,40.0,45,1,1,1.3666666666666667,11.299999999999999,Wednesday,1.3666666666666667,0.10789473684210527,1.3666666666666667,11.299999999999999,0.10789473684210527
119,2019-09-18 12:03:00,2019-09-18 12:05:00,0.03333333333333333,0,0,Street,3,32.0,25,0,0,0.03333333333333333,0.0,Wednesday,0.0,0.0,0.03333333333333333,0.0,1.0
120,2019-09-18 10:58:00,2019-09-18 14:26:00,3.466666666666667,0,0,Bridge,4,40.0,45,0,1,3.466666666666667,0.0,Wednesday,0.0,0.0,3.466666666666667,0.0,1.0
121,2019-09-18 10:05:00,2019-09-18 14:19:00,4.233333333333333,0,0,Highway,3,32.0,50,1,1,4.233333333333333,0.0,Wednesday,0.0,0.0,4.233333333333333,0.0,1.0
122,2019-09-18 09:51:00,2019-09-18 15:19:00,5.466666666666667,0,1,Bridge,3,30.0,30,3,7,5.466666666666667,0.0,Wednesday,0.0,0.0,5.466666666666667,0.0,1.0
123,2019-09-18 02:32:00,2019-09-18 03:44:00,1.2,0,0,Highway,3,35.0,50,0,0,0.0,1.2,Wednesday,0.0,0.0,0.0,1.2,0.0
124,2019-09-18 00:24:00,2019-09-18 03:40:00,3.2666666666666666,0,1,Street,2,34.0,35,1,1,0.0,3.2666666666666666,Wednesday,0.0,0.0,0.0,3.2666666666666666,0.0
126,2019-09-17 22:59:00,2019-09-18 04:44:00,5.75,0,0,Ramp,1,22.0,-1,0,0,0.0,5.75,Tuesday,0.0,0.0,0.0,5.75,0.0
127,2019-09-17 22:42:00,2019-09-18 04:03:00,5.35,1,2,Highway,3,35.0,50,2,2,0.0,5.35,Tuesday,0.0,0.0,0.0,5.35,0.0
128,2019-09-17 21:22:00,2019-09-18 02:31:00,5.15,1,2,Highway,3,35.0,50,2,3,0.0,5.15,Tuesday,0.0,0.0,0.0,5.15,0.0
129,2019-09-17 19:26:00,2019-09-18 04:32:00,9.1,0,0,Street,2,24.0,25,0,0,0.0,9.1,Tuesday,0.0,0.0,0.0,9.1,0.0
130,2019-09-17 14:29:00,2019-09-18 04:17:00,13.8,1,2,Highway,3,35.0,50,4,5,3.5,10.3,Tuesday,2.0,0.14492753623188406,3.5,10.3,0.25362318840579706
131,2019-09-17 14:24:00,2019-09-18 04:17:00,13.883333333333333,1,2,Highway,3,35.0,50,4,5,3.5833333333333335,10.299999999999999,Tuesday,2.0,0.14405762304921968,3.5833333333333335,10.299999999999999,0.2581032412965186
132,2019-09-17 11:25:00,2019-09-17 14:27:00,3.033333333333333,0,0,Bridge,4,40.0,45,0,0,3.033333333333333,0.0,Tuesday,0.0,0.0,3.033333333333333,0.0,1.0
133,2019-09-17 08:26:00,2019-09-17 14:21:00,5.916666666666667,0,0,Bridge,4,40.0,45,2,2,5.916666666666667,0.0,Tuesday,0.55,0.09295774647887324,5.916666666666667,0.0,1.0
135,2019-09-16 23:49:00,2019-09-17 04:23:00,4.566666666666666,0,0,Highway,2,22.0,30,0,0,0.0,4.566666666666666,Monday,0.0,0.0,0.0,4.566666666666666,0.0
136,2019-09-16 23:31:00,2019-09-17 05:50:00,6.316666666666666,0,0,Highway,3,30.0,40,1,1,0.0,6.316666666666666,Monday,0.0,0.0,0.0,6.316666666666666,0.0
137,2019-09-16 23:11:00,2019-09-17 04:31:00,5.333333333333333,0,0,Tunnel,2,26.0,25,0,0,0.0,5.333333333333333,Monday,0.0,0.0,0.0,5.333333333333333,0.0
138,2019-09-16 21:25:00,2019-09-17 04:03:00,6.633333333333334,0,0,Highway,3,35.0,50,0,0,0.0,6.633333333333334,Monday,0.0,0.0,0.0,6.633333333333334,0.0
139,2019-09-16 21:24:00,2019-09-17 04:03:00,6.65,0,0,Highway,3,35.0,50,0,0,0.0,6.65,Monday,0.0,0.0,0.0,6.65,0.0
140,2019-09-16 19:16:00,2019-09-17 03:55:00,8.65,0,2,Street,6,62.0,25,2,2,0.0,8.65,Monday,0.0,0.0,0.0,8.65,0.0
144,2019-09-16 11:59:00,2019-09-16 16:07:00,4.133333333333334,0,0,Highway,3,34.0,50,0,2,4.133333333333334,0.0,Monday,0.13333333333333333,0.03225806451612903,4.133333333333334,0.0,1.0
145,2019-09-16 03:52:00,2019-09-16 07:11:00,3.316666666666667,1,1,Street,3,35.0,25,1,1,1.2,2.116666666666667,Monday,0.2,0.06030150753768844,1.2,2.116666666666667,0.3618090452261306
146,2019-09-15 23:22:00,2019-09-16 04:32:00,5.166666666666667,0,0,Tunnel,2,26.0,25,0,0,0.0,5.166666666666667,Sunday,0.0,0.0,0.0,5.166666666666667,0.0
147,2019-09-15 18:01:00,2019-09-15 18:17:00,0.26666666666666666,0,0,Street,2,18.0,25,0,0,0.0,0.26666666666666666,Sunday,0.0,0.0,0.0,0.26666666666666666,0.0
148,2019-09-14 20:14:00,2019-09-15 02:16:00,6.033333333333333,0,0,Street,4,36.0,25,0,1,0.0,6.033333333333333,Saturday,0.0,0.0,0.0,6.033333333333333,0.0
149,2019-09-14 18:01:00,2019-09-14 18:17:00,0.26666666666666666,0,0,Street,2,18.0,25,0,0,0.0,0.26666666666666666,Saturday,0.0,0.0,0.0,0.26666666666666666,0.0
150,2019-09-14 08:02:00,2019-09-14 08:17:00,0.25,0,0,Highway,2,22.0,30,0,0,0.25,0.0,Saturday,0.25,1.0,0.25,0.0,1.0
151,2019-09-14 06:41:00,2019-09-14 13:57:00,7.266666666666667,0,1,Highway,3,32.0,50,2,2,7.266666666666667,0.0,Saturday,2.0,0.27522935779816515,7.266666666666667,0.0,1.0
152,2019-09-14 00:39:00,2019-09-14 06:40:00,6.016666666666667,0,0,Highway,3,30.0,40,1,1,0.6833333333333333,5.333333333333333,Saturday,0.0,0.0,0.6833333333333333,5.333333333333333,0.11357340720221606
153,2019-09-13 23:15:00,2019-09-14 06:40:00,7.416666666666667,0,1,Highway,4,52.0,30,1,1,0.6833333333333333,6.733333333333333,Friday,0.0,0.0,0.6833333333333333,6.733333333333333,0.09213483146067415
154,2019-09-13 22:04:00,2019-09-14 04:37:00,6.55,1,2,Highway,3,35.0,50,2,3,0.0,6.55,Friday,0.0,0.0,0.0,6.55,0.0
165,2019-09-13 10:00:00,2019-09-13 13:45:00,3.75,0,2,Bridge,3,30.0,30,4,6,3.75,0.0,Friday,0.0,0.0,3.75,0.0,1.0
166,2019-09-13 08:29:00,2019-09-13 14:00:00,5.516666666666667,1,1,Highway,3,35.0,50,1,1,5.516666666666667,0.0,Friday,0.5,0.09063444108761329,5.516666666666667,0.0,1.0
167,2019-09-13 07:52:00,2019-09-13 13:27:00,5.583333333333333,0,1,Bridge,4,40.0,45,1,2,5.583333333333333,0.0,Friday,1.1166666666666667,0.2,5.583333333333333,0.0,1.0
170,2019-09-12 23:39:00,2019-09-13 05:50:00,6.183333333333334,1,1,Highway,3,30.0,40,1,1,0.0,6.183333333333334,Thursday,0.0,0.0,0.0,6.183333333333334,0.0
171,2019-09-12 23:25:00,2019-09-13 03:08:00,3.716666666666667,0,0,Highway,5,54.0,30,0,0,0.0,3.716666666666667,Thursday,0.0,0.0,0.0,3.716666666666667,0.0
172,2019-09-12 22:37:00,2019-09-13 03:58:00,5.35,1,1,Street,2,22.0,25,1,1,0.0,5.35,Thursday,0.0,0.0,0.0,5.35,0.0
173,2019-09-12 20:11:00,2019-09-13 05:10:00,8.983333333333333,0,0,Street,4,38.0,25,0,0,0.0,8.983333333333333,Thursday,0.0,0.0,0.0,8.983333333333333,0.0
174,2019-09-12 14:27:00,2019-09-12 14:31:00,0.06666666666666667,0,0,Bridge,4,40.0,45,0,0,0.06666666666666667,0.0,Thursday,0.0,0.0,0.06666666666666667,0.0,1.0
175,2019-09-12 04:49:00,2019-09-12 05:32:00,0.7166666666666667,0,0,Ramp,1,16.0,-1,0,0,0.0,0.7166666666666667,Thursday,0.0,0.0,0.0,0.7166666666666667,0.0
176,2019-09-12 00:52:00,2019-09-12 05:51:00,4.983333333333333,0,0,Highway,3,30.0,40,0,0,0.0,4.983333333333333,Thursday,0.0,0.0,0.0,4.983333333333333,0.0
177,2019-09-11 23:31:00,2019-09-12 03:54:00,4.383333333333334,0,0,Bridge,4,40.0,25,0,0,0.0,4.383333333333334,Wednesday,0.0,0.0,0.0,4.383333333333334,0.0
178,2019-09-11 22:08:00,2019-09-12 03:54:00,5.766666666666667,0,0,Bridge,2,34.0,25,0,2,0.0,5.766666666666667,Wednesday,0.0,0.0,0.0,5.766666666666667,0.0
179,2019-09-11 21:41:00,2019-09-12 04:19:00,6.633333333333334,0,0,Highway,3,35.0,50,1,1,0.0,6.633333333333334,Wednesday,0.0,0.0,0.0,6.633333333333334,0.0
180,2019-09-11 11:00:00,2019-09-11 16:08:00,5.133333333333334,0,0,Highway,2,22.0,40,3,5,5.133333333333334,0.0,Wednesday,0.15,0.029220779220779217,5.133333333333334,0.0,1.0
181,2019-09-11 10:28:00,2019-09-11 14:46:00,4.3,0,0,Bridge,2,20.0,35,0,2,4.3,0.0,Wednesday,0.0,0.0,4.3,0.0,1.0
183,2019-09-11 05:02:00,2019-09-11 05:17:00,0.25,0,0,Highway,3,35.0,50,0,0,0.0,0.25,Wednesday,0.0,0.0,0.0,0.25,0.0
184,2019-09-11 00:26:00,2019-09-11 05:48:00,5.366666666666666,0,0,Highway,3,30.0,40,0,2,0.0,5.366666666666666,Wednesday,0.0,0.0,0.0,5.366666666666666,0.0
186,2019-09-10 23:47:00,2019-09-11 02:43:00,2.933333333333333,0,0,Highway,3,34.0,45,0,0,0.0,2.933333333333333,Tuesday,0.0,0.0,0.0,2.933333333333333,0.0
187,2019-09-10 23:44:00,2019-09-11 03:14:00,3.5,0,1,Highway,3,35.0,50,1,1,0.0,3.5,Tuesday,0.0,0.0,0.0,3.5,0.0
188,2019-09-10 22:58:00,2019-09-11 04:32:00,5.566666666666666,0,1,Highway,3,35.0,50,1,1,0.0,5.566666666666666,Tuesday,0.0,0.0,0.0,5.566666666666666,0.0
189,2019-09-10 22:44:00,2019-09-11 04:21:00,5.616666666666666,0,1,Highway,3,35.0,50,1,1,0.0,5.616666666666666,Tuesday,0.0,0.0,0.0,5.616666666666666,0.0
190,2019-09-10 20:35:00,2019-09-11 04:15:00,7.666666666666667,0,0,Street,4,38.0,25,1,1,0.0,7.666666666666667,Tuesday,0.0,0.0,0.0,7.666666666666667,0.0
191,2019-09-10 10:07:00,2019-09-10 13:36:00,3.4833333333333334,0,1,Street,3,20.0,25,1,2,3.4833333333333334,0.0,Tuesday,0.0,0.0,3.4833333333333334,0.0,1.0
192,2019-09-10 09:53:00,2019-09-10 09:54:00,0.016666666666666666,0,0,Bridge,3,30.0,30,0,0,0.016666666666666666,0.0,Tuesday,0.0,0.0,0.016666666666666666,0.0,1.0
193,2019-09-10 09:15:00,2019-09-10 14:05:00,4.833333333333333,0,0,Highway,3,35.0,50,0,0,4.833333333333333,0.0,Tuesday,0.0,0.0,4.833333333333333,0.0,1.0
194,2019-09-10 08:16:00,2019-09-10 14:28:00,6.2,0,0,Bridge,4,40.0,45,0,0,6.2,0.0,Tuesday,0.7166666666666667,0.11559139784946236,6.2,0.0,1.0
195,2019-09-10 02:04:00,2019-09-10 06:10:00,4.1,0,0,Highway,3,32.0,50,0,0,0.18333333333333332,3.9166666666666665,Tuesday,0.0,0.0,0.18333333333333332,3.9166666666666665,0.044715447154471545
196,2019-09-10 00:40:00,2019-09-10 05:11:00,4.516666666666667,0,0,Tunnel,2,36.0,40,0,0,0.0,4.516666666666667,Tuesday,0.0,0.0,0.0,4.516666666666667,0.0
197,2019-09-10 00:21:00,2019-09-10 05:01:00,4.666666666666667,0,0,Street,4,34.0,25,0,0,0.0,4.666666666666667,Tuesday,0.0,0.0,0.0,4.666666666666667,0.0
199,2019-09-09 23:24:00,2019-09-10 04:48:00,5.4,0,0,Tunnel,2,26.0,25,0,0,0.0,5.4,Monday,0.0,0.0,0.0,5.4,0.0
200,2019-09-09 22:53:00,2019-09-10 03:52:00,4.983333333333333,0,0,Highway,3,35.0,50,0,0,0.0,4.983333333333333,Monday,0.0,0.0,0.0,4.983333333333333,0.0
201,2019-09-09 22:52:00,2019-09-10 03:52:00,5.0,0,0,Street,2,22.0,25,0,0,0.0,5.0,Monday,0.0,0.0,0.0,5.0,0.0
202,2019-09-09 21:43:00,2019-09-10 04:49:00,7.1,0,0,Highway,3,35.0,50,0,0,0.0,7.1,Monday,0.0,0.0,0.0,7.1,0.0
203,2019-09-09 20:44:00,2019-09-10 04:50:00,8.1,0,1,Street,5,22.0,25,2,2,0.0,8.1,Monday,0.0,0.0,0.0,8.1,0.0
204,2019-09-09 11:27:00,2019-09-09 14:51:00,3.4,0,0,Bridge,4,40.0,45,0,0,3.4,0.0,Monday,0.0,0.0,3.4,0.0,1.0
205,2019-09-09 10:18:00,2019-09-09 14:09:00,3.85,1,2,Highway,2,20.0,40,2,3,3.85,0.0,Monday,0.0,0.0,3.85,0.0,1.0
206,2019-09-09 09:17:00,2019-09-09 14:09:00,4.866666666666666,0,0,Street,4,50.0,35,0,2,4.866666666666666,0.0,Monday,0.0,0.0,4.866666666666666,0.0,1.0
207,2019-09-09 08:51:00,2019-09-09 14:51:00,6.0,0,0,Highway,3,35.0,50,0,0,6.0,0.0,Monday,0.13333333333333333,0.022222222222222223,6.0,0.0,1.0
209,2019-09-09 00:10:00,2019-09-09 06:02:00,5.866666666666666,0,0,Street,3,30.0,25,1,1,0.05,5.816666666666666,Monday,0.0,0.0,0.05,5.816666666666666,0.008522727272727274
210,2019-09-08 22:56:00,2019-09-09 04:27:00,5.516666666666667,0,0,Tunnel,2,26.0,25,1,1,0.0,5.516666666666667,Sunday,0.0,0.0,0.0,5.516666666666667,0.0
211,2019-09-08 20:26:00,2019-09-09 05:07:00,8.683333333333334,0,0,Street,3,30.0,25,0,0,0.0,8.683333333333334,Sunday,0.0,0.0,0.0,8.683333333333334,0.0
212,2019-09-08 10:01:00,2019-09-08 10:17:00,0.26666666666666666,0,0,Bridge,4,40.0,45,0,0,0.26666666666666666,0.0,Sunday,0.0,0.0,0.26666666666666666,0.0,1.0
213,2019-09-08 01:57:00,2019-09-08 03:14:00,1.2833333333333334,0,0,Street,3,32.0,25,1,1,0.0,1.2833333333333334,Sunday,0.0,0.0,0.0,1.2833333333333334,0.0
214,2019-09-08 00:35:00,2019-09-08 06:13:00,5.633333333333334,0,0,Street,3,32.0,25,2,2,0.23333333333333334,5.4,Sunday,0.0,0.0,0.23333333333333334,5.4,0.04142011834319526
215,2019-09-08 00:00:00,2019-09-08 09:50:00,9.833333333333334,0,0,Bridge,4,40.0,45,0,0,3.85,5.983333333333334,Sunday,2.0,0.20338983050847456,3.85,5.983333333333334,0.39152542372881355
216,2019-09-07 23:31:00,2019-09-07 23:59:00,0.4666666666666667,0,0,Bridge,4,40.0,45,0,0,0.0,0.4666666666666667,Saturday,0.0,0.0,0.0,0.4666666666666667,0.0
217,2019-09-07 10:13:00,2019-09-07 11:46:00,1.55,0,0,Tunnel,2,20.0,40,0,0,1.55,0.0,Saturday,0.0,0.0,1.55,0.0,1.0
218,2019-09-07 09:24:00,2019-09-07 14:08:00,4.733333333333333,0,0,Bridge,3,30.0,30,2,2,4.733333333333333,0.0,Saturday,0.0,0.0,4.733333333333333,0.0,1.0
219,2019-09-06 22:48:00,2019-09-07 08:02:00,9.233333333333333,1,2,Highway,3,35.0,50,3,5,2.05,7.183333333333333,Friday,1.05,0.11371841155234659,2.05,7.183333333333333,0.22202166064981949
220,2019-09-06 19:07:00,2019-09-07 04:27:00,9.333333333333334,0,1,Street,5,50.0,25,2,3,0.0,9.333333333333334,Friday,0.0,0.0,0.0,9.333333333333334,0.0
221,2019-09-06 19:05:00,2019-09-07 04:27:00,9.366666666666667,1,1,Street,4,42.0,25,1,1,0.0,9.366666666666667,Friday,0.0,0.0,0.0,9.366666666666667,0.0
233,2019-09-06 14:31:00,2019-09-06 14:46:00,0.25,0,0,Highway,3,35.0,50,0,0,0.25,0.0,Friday,0.0,0.0,0.25,0.0,1.0
234,2019-09-06 14:31:00,2019-09-06 14:48:00,0.2833333333333333,0,0,Highway,3,35.0,50,0,0,0.2833333333333333,0.0,Friday,0.0,0.0,0.2833333333333333,0.0,1.0
235,2019-09-06 09:53:00,2019-09-06 16:15:00,6.366666666666666,1,3,Highway,3,34.0,50,6,9,6.366666666666666,0.0,Friday,0.26666666666666666,0.041884816753926704,6.366666666666666,0.0,1.0
236,2019-09-06 08:35:00,2019-09-06 14:16:00,5.683333333333334,0,0,Highway,3,35.0,50,1,3,5.683333333333334,0.0,Friday,0.4,0.07038123167155426,5.683333333333334,0.0,1.0
237,2019-09-06 08:32:00,2019-09-06 14:16:00,5.733333333333333,0,1,Street,2,22.0,25,1,3,5.733333333333333,0.0,Friday,0.45,0.07848837209302326,5.733333333333333,0.0,1.0
238,2019-09-06 07:56:00,2019-09-06 13:20:00,5.4,0,0,Bridge,4,40.0,45,0,1,5.4,0.0,Friday,1.05,0.19444444444444445,5.4,0.0,1.0
239,2019-09-06 04:01:00,2019-09-06 04:18:00,0.2833333333333333,0,0,Bridge,4,40.0,45,0,0,0.0,0.2833333333333333,Friday,0.0,0.0,0.0,0.2833333333333333,0.0
241,2019-09-05 22:39:00,2019-09-06 05:52:00,7.216666666666667,0,2,Highway,3,30.0,40,2,3,0.0,7.216666666666667,Thursday,0.0,0.0,0.0,7.216666666666667,0.0
242,2019-09-05 22:25:00,2019-09-06 04:24:00,5.983333333333333,0,0,Highway,3,35.0,50,0,0,0.0,5.983333333333333,Thursday,0.0,0.0,0.0,5.983333333333333,0.0
243,2019-09-05 21:33:00,2019-09-06 04:10:00,6.616666666666666,0,0,Highway,3,35.0,50,0,0,0.0,6.616666666666666,Thursday,0.0,0.0,0.0,6.616666666666666,0.0
244,2019-09-05 20:57:00,2019-09-06 05:06:00,8.15,0,0,Highway,5,54.0,30,0,1,0.0,8.15,Thursday,0.0,0.0,0.0,8.15,0.0
245,2019-09-05 20:46:00,2019-09-06 04:37:00,7.85,0,0,Street,3,30.0,25,0,0,0.0,7.85,Thursday,0.0,0.0,0.0,7.85,0.0
246,2019-09-05 18:50:00,2019-09-06 00:12:00,5.366666666666666,0,0,Street,2,30.0,25,0,1,0.0,5.366666666666666,Thursday,0.0,0.0,0.0,5.366666666666666,0.0
247,2019-09-05 10:53:00,2019-09-05 14:24:00,3.5166666666666666,0,0,Bridge,4,40.0,45,1,1,3.5166666666666666,0.0,Thursday,0.0,0.0,3.5166666666666666,0.0,1.0
248,2019-09-05 10:46:00,2019-09-05 14:13:00,3.45,0,2,Highway,3,32.0,50,3,4,3.45,0.0,Thursday,0.0,0.0,3.45,0.0,1.0
249,2019-09-05 08:33:00,2019-09-05 12:57:00,4.4,0,1,Highway,3,35.0,50,1,2,4.4,0.0,Thursday,0.43333333333333335,0.09848484848484848,4.4,0.0,1.0
250,2019-09-05 08:07:00,2019-09-05 14:17:00,6.166666666666667,0,0,Bridge,4,40.0,45,1,1,6.166666666666667,0.0,Thursday,0.8666666666666667,0.14054054054054055,6.166666666666667,0.0,1.0
251,2019-09-05 04:00:00,2019-09-05 04:33:00,0.55,0,0,Bridge,4,40.0,45,0,0,0.0,0.55,Thursday,0.0,0.0,0.0,0.55,0.0
253,2019-09-05 00:25:00,2019-09-05 05:48:00,5.383333333333334,0,0,Street,4,60.0,25,0,0,0.0,5.383333333333334,Thursday,0.0,0.0,0.0,5.383333333333334,0.0
254,2019-09-04 22:48:00,2019-09-05 04:26:00,5.633333333333334,1,1,Highway,3,35.0,50,1,1,0.0,5.633333333333334,Wednesday,0.0,0.0,0.0,5.633333333333334,0.0
255,2019-09-04 22:18:00,2019-09-05 04:16:00,5.966666666666667,0,0,Highway,5,52.0,30,0,0,0.0,5.966666666666667,Wednesday,0.0,0.0,0.0,5.966666666666667,0.0
256,2019-09-04 19:30:00,2019-09-05 04:38:00,9.133333333333333,1,1,Street,4,38.0,25,1,1,0.0,9.133333333333333,Wednesday,0.0,0.0,0.0,9.133333333333333,0.0
258,2019-09-04 15:31:00,2019-09-04 15:46:00,0.25,0,0,Street,6,60.0,25,0,0,0.25,0.0,Wednesday,0.0,0.0,0.25,0.0,1.0
260,2019-09-04 11:18:00,2019-09-04 14:58:00,3.6666666666666665,0,0,Bridge,4,42.0,40,0,0,3.6666666666666665,0.0,Wednesday,0.0,0.0,3.6666666666666665,0.0,1.0
261,2019-09-04 09:59:00,2019-09-04 13:58:00,3.9833333333333334,0,0,Bridge,4,42.0,40,0,1,3.9833333333333334,0.0,Wednesday,0.0,0.0,3.9833333333333334,0.0,1.0
262,2019-09-04 09:26:00,2019-09-04 14:58:00,5.533333333333333,0,0,Street,4,50.0,35,1,2,5.533333333333333,0.0,Wednesday,0.0,0.0,5.533333333333333,0.0,1.0
263,2019-09-04 08:22:00,2019-09-04 14:49:00,6.45,0,0,Bridge,4,40.0,45,1,1,6.45,0.0,Wednesday,0.6166666666666667,0.09560723514211887,6.45,0.0,1.0
265,2019-09-03 22:59:00,2019-09-04 04:01:00,5.033333333333333,0,0,Bridge,4,40.0,45,0,0,0.0,5.033333333333333,Tuesday,0.0,0.0,0.0,5.033333333333333,0.0
266,2019-09-03 22:43:00,2019-09-04 04:38:00,5.916666666666667,0,0,Highway,3,35.0,50,0,1,0.0,5.916666666666667,Tuesday,0.0,0.0,0.0,5.916666666666667,0.0
267,2019-09-03 22:33:00,2019-09-04 04:38:00,6.083333333333333,0,0,Highway,3,35.0,50,0,1,0.0,6.083333333333333,Tuesday,0.0,0.0,0.0,6.083333333333333,0.0
268,2019-09-03 22:23:00,2019-09-04 04:50:00,6.45,0,0,Highway,3,34.0,30,0,1,0.0,6.45,Tuesday,0.0,0.0,0.0,6.45,0.0
269,2019-09-03 22:00:00,2019-09-04 05:51:00,7.85,0,0,Ramp,1,22.0,-1,0,0,0.0,7.85,Tuesday,0.0,0.0,0.0,7.85,0.0
270,2019-09-03 21:46:00,2019-09-04 04:21:00,6.583333333333333,0,1,Highway,3,35.0,50,1,3,0.0,6.583333333333333,Tuesday,0.0,0.0,0.0,6.583333333333333,0.0
271,2019-09-03 20:56:00,2019-09-04 03:45:00,6.816666666666666,0,0,Street,3,30.0,25,1,1,0.0,6.816666666666666,Tuesday,0.0,0.0,0.0,6.816666666666666,0.0
272,2019-09-03 20:28:00,2019-09-04 04:46:00,8.3,0,0,Street,4,38.0,25,1,1,0.0,8.3,Tuesday,0.0,0.0,0.0,8.3,0.0
273,2019-09-03 19:54:00,2019-09-04 04:51:00,8.95,0,0,Street,4,50.0,25,0,0,0.0,8.95,Tuesday,0.0,0.0,0.0,8.95,0.0
274,2019-09-03 19:47:00,2019-09-04 04:51:00,9.066666666666666,1,2,Street,5,60.0,25,3,3,0.0,9.066666666666666,Tuesday,0.0,0.0,0.0,9.066666666666666,0.0
278,2019-09-03 12:48:00,2019-09-03 15:13:00,2.4166666666666665,0,0,Bridge,4,42.0,40,1,1,2.4166666666666665,0.0,Tuesday,0.0,0.0,2.4166666666666665,0.0,1.0
279,2019-09-03 08:48:00,2019-09-03 15:03:00,6.25,2,2,Highway,3,35.0,50,2,2,6.25,0.0,Tuesday,0.18333333333333332,0.029333333333333333,6.25,0.0,1.0
280,2019-09-03 07:57:00,2019-09-03 15:02:00,7.083333333333333,0,0,Bridge,4,40.0,45,1,3,7.083333333333333,0.0,Tuesday,1.0333333333333334,0.1458823529411765,7.083333333333333,0.0,1.0
