wz_id,segmentid,created_date,closed_date,created_season,closed_season,duration_days,purpose,geometry,length_ft,bounding_geometry,bounding_area
559_0,"[ 294161 9007878 9007875 9006775 9007876   37801 9007874 9006779 9006780
 9006778  294158   37803 9006777  294160 9007873 9007877   37825 9006776
   37827]",2017-07-31,2017-08-01,summer,summer,1,"[""['Dot In-House Paving']""]","MULTILINESTRING ((997051.1146310745 226284.3456706529, 997079.7557360814 226333.7933666595), (998179.1409905602 228320.2896832134, 998230.6095732407 228413.313285675), (998035.3458789591 228060.5903357559, 998094.657990228 228167.5958080244), (997587.1177730786 227251.8415689447, 997600.6438218211 227276.0789169969), (998094.657990228 228167.5958080244, 998166.2107446303 228296.9197328646), (997079.7557360814 226333.7933666595, 997206.6217970798 226564.5610597238), (998025.3486433215 228042.5544741623, 998035.3458789591 228060.5903357559), (997649.8325989912 227364.2205282906, 997661.2318400114 227384.6466845982), (997661.2318400114 227384.6466845982, 997715.3167345435 227481.5618774543), (997625.8611126789 227321.2658202243, 997649.8325989912 227364.2205282906), (996942.4996345147 226088.8316980736, 997037.1277800716 226259.1685256267), (997206.6217970798 226564.5610597238, 997336.0216669604 226796.2299593127), (997613.7596690762 227299.5812666522, 997625.8611126789 227321.2658202243), (997037.1277800716 226259.1685256267, 997051.1146310745 226284.3456706529), (997967.5023369556 227938.1936966775, 998025.3486433215 228042.5544741623), (998166.2107446303 228296.9197328646, 998179.1409905602 228320.2896832134), (997715.3167345435 227481.5618774543, 997840.8581842568 227709.4479860939), (997600.6438218211 227276.0789169969, 997613.7596690762 227299.5812666522), (997840.8581842568 227709.4479860939, 997967.5023369556 227938.1936966775))",2137.320140404708,"POLYGON ((996943.6608111771 226088.1882327921, 998231.7707499032 228412.6698203934, 998230.6095732407 228413.3132856751, 996942.4996345147 226088.8316980737, 996943.6608111771 226088.1882327921))",3527.9877962668747
561_0,"[ 26763  26780 290375  26752  26771  26772  26846  26769  26784  26787
  26751  26761]",2017-07-31,2017-08-07,summer,summer,7,"[""['Dot In-House Paving']""]","MULTILINESTRING ((992825.7717539716 164068.9771331393, 992952.093553973 163201.3780375436), (992446.973477305 166679.9964145203, 992540.9095037589 166026.5477037171), (992370.4006991478 167211.6942729739, 992446.973477305 166679.9964145203), (992952.093553973 163201.3780375436, 992966.1851103759 163104.6095598713), (992540.9095037589 166026.5477037171, 992573.0360967512 165813.830891006), (992640.4820180712 165349.739342725, 992699.3613288066 164941.5894572008), (993089.4885206827 162228.8019300282, 993222.1819025583 161305.6252893509), (992573.0360967512 165813.830891006, 992640.4820180712 165349.739342725), (992268.2028438575 167924.4265704961, 992321.888425049 167554.3244835742), (992321.888425049 167554.3244835742, 992339.0822765284 167432.9591254732), (992966.1851103759 163104.6095598713, 993089.4885206827 162228.8019300282), (992699.3613288066 164941.5894572008, 992825.7717539716 164068.9771331393))",6463.7394578325,"POLYGON ((993225.7213295974 161306.1360611319, 992270.5915688733 167924.7712854223, 992267.0521418341 167924.2605136413, 993222.1819025582 161305.6252893509, 993225.7213295974 161306.1360611319))",23914.02980448988
562_0,[33028],2017-07-31,2017-08-08,summer,summer,8,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((988075.2648522172 200463.039999265, 987930.9316801645 200117.8715521915))",374.1300862131782,"LINESTRING (988075.2648522172 200463.039999265, 987930.9316801645 200117.8715521915)",0.0
563_0,[109615],2017-07-31,2017-08-14,summer,summer,14,"[""['Dot In-House Paving']""]","MULTILINESTRING ((921596.3117914801 126002.4930158498, 921480.7977296519 125964.4521498931))",121.6166352222285,"LINESTRING (921596.3117914801 126002.4930158498, 921480.7977296519 125964.4521498931)",0.0
564_0,[16252],2017-07-31,2017-08-30,summer,summer,30,"[""['Pave Street-W/ Engineering & Insp Fee-P']""]","MULTILINESTRING ((961919.7586470074 170815.4855658794, 961557.3079489577 170363.8178817801))",579.1150191252023,"LINESTRING (961919.7586470074 170815.4855658794, 961557.3079489577 170363.8178817801)",0.0
565_0,[68951 68945 68935 68947],2017-07-31,2017-08-31,summer,summer,31,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((1008684.988436118 221131.1824442823, 1008880.090872046 220947.0077428368), (1008383.179894341 221410.8824507408, 1008547.278079767 221255.1675487111), (1008880.090872046 220947.0077428368, 1009079.943529613 220763.4496521162), (1008547.278079767 221255.1675487111, 1008684.988436118 221131.1824442823))",951.1784456316707,"POLYGON ((1008381.366402198 221408.9256133915, 1009078.982342915 220762.4124896239, 1009080.795835058 220764.3693269732, 1008383.179894341 221410.8824507408, 1008381.366402198 221408.9256133915))",2537.5673987770456
566_0,[20127],2017-07-31,2017-09-01,summer,summer,32,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((986972.9249235634 161119.6495919718, 987591.7161839622 160629.3437270009))",789.495069757142,"LINESTRING (986972.9249235634 161119.6495919718, 987591.7161839622 160629.3437270009)",0.0
567_0,[70213],2017-08-01,2017-08-03,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((1007818.12122603 236991.196254244, 1008152.091529179 237370.0041639418))",505.0065304873857,"LINESTRING (1007818.12122603 236991.196254244, 1008152.091529179 237370.0041639418)",0.0
568_0,[34963 34957 35075 35082],2017-08-01,2017-08-07,summer,summer,6,"[""['Dot In-House Paving']""]","MULTILINESTRING ((995941.9991645011 201500.6476907547, 996298.3458287891 201209.5627087179), (995547.0891337608 201823.6062623197, 995941.9991645011 201500.6476907547), (996654.7089866487 200917.9787350964, 997003.7492873521 200632.6646675986), (996298.3458287891 201209.5627087179, 996654.7089866487 200917.9787350964))",1881.542186436676,"POLYGON ((997003.848434469 200632.7859425063, 995547.1572574961 201823.6895900046, 995547.0383026566 201823.5440866589, 997003.7294796294 200632.6404391607, 997003.848434469 200632.7859425063))",353.6171921086351
56_0,[267780],2017-04-01,2017-09-01,spring,summer,153,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street']""]","MULTILINESTRING ((995975.5546433731 210919.300327893, 996097.7064726145 210890.8385946055))",125.42384003351624,"LINESTRING (995975.5546433731 210919.300327893, 996097.7064726145 210890.8385946055)",0.0
571_0,[65595],2017-08-01,2017-10-03,summer,fall,63,"[""['Dep Contractor Major Installation Sewer']""]","MULTILINESTRING ((1059218.787647317 192904.5200258393, 1058977.44454443 192288.6810640532))",661.4409423108257,"LINESTRING (1059218.787647317 192904.5200258393, 1058977.44454443 192288.6810640532)",0.0
572_0,[76766],2017-08-01,2018-01-01,summer,winter,153,"[""['Dep Contractor Major Installation Sewer', 'Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((1019807.94259025 213007.8501856211, 1020165.011516941 212207.9815907621))",875.9497630860611,"LINESTRING (1019807.94259025 213007.8501856211, 1020165.011516941 212207.9815907621)",0.0
573_0,[173088 173101 173100 173095 185559 173094 185560 173089],2017-08-02,2017-08-03,summer,summer,1,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1001319.764040423 233988.9168696035, 1001730.877166989 233760.953813817), (1001856.372576051 233992.8065563515, 1001895.112938657 233971.7667754367), (1001446.289657217 234215.3136351187, 1001856.372576051 233992.8065563515), (1001803.157470729 233721.5120229213, 1002214.949505343 233492.626966846), (1001895.112938657 233971.7667754367, 1001930.641087873 233952.2853770506), (1001768.239324083 233740.2750264376, 1001803.157470729 233721.5120229213), (1001930.641087873 233952.2853770506, 1002336.862498447 233724.171500199), (1001730.877166989 233760.953813817, 1001768.239324083 233740.2750264376))",2040.6077742324815,"POLYGON ((1002343.031774703 233723.6924913392, 1001447.813093199 234219.9224700535, 1001319.730823839 233988.8569455603, 1002214.949505343 233492.6269668459, 1002343.031774703 233723.6924913392))",270412.4359763216
574_0,[9813],2017-08-02,2017-08-05,summer,summer,3,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((949695.8096174719 169240.4038602288, 949237.9413079853 169055.8981711945))",493.6453566256685,"LINESTRING (949695.8096174719 169240.4038602288, 949237.9413079853 169055.8981711945)",0.0
576_0,[27137],2017-08-02,2017-08-10,summer,summer,8,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((995356.9532843559 164358.4824927482, 995492.2284265598 164454.9761434399))",166.16374069599541,"LINESTRING (995356.9532843559 164358.4824927482, 995492.2284265598 164454.9761434399)",0.0
577_0,[26995 26989 27278 27005 27158 27128 27155 27275 27274 27139 27147],2017-08-02,2017-08-11,summer,summer,9,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((994575.3224025626 164311.3522166891, 994830.9293043269 164361.7671397681), (994296.8413697926 164283.1946516776, 994575.3224025626 164311.3522166891), (996399.3611639976 164589.4691745396, 996732.6648836524 164637.1514876332), (994830.9293043269 164361.7671397681, 995087.4680525745 164398.8322192498), (995869.4891256923 164512.6257263942, 996136.6445963596 164552.2696668607), (995087.4680525745 164398.8322192498, 995343.1733946942 164437.3506985496), (995602.8093516834 164474.6649933263, 995869.4891256923 164512.6257263942), (996253.0356498798 164568.0807325923, 996399.3611639976 164589.4691745396), (996136.6445963596 164552.2696668607, 996253.0356498798 164568.0807325923), (995343.1733946942 164437.3506985496, 995492.2284265598 164454.9761434399), (995492.2284265598 164454.9761434399, 995602.8093516834 164474.6649933263))",2462.125039450749,"POLYGON ((994298.6973717473 164270.5970642122, 996733.8124421418 164629.3624503388, 996731.9564401868 164641.9600378042, 994296.8413697924 164283.1946516775, 994298.6973717473 164270.5970642122))",31342.444345561464
57_0,[23194],2017-04-01,2017-10-28,spring,fall,210,"[""['Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((981196.8791556621 197436.9144460521, 980898.807853791 197613.3235259295))",346.3620424675595,"LINESTRING (981196.8791556621 197436.9144460521, 980898.807853791 197613.3235259295)",0.0
580_0,[27130],2017-08-02,2018-03-10,summer,winter,220,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((995071.1618566735 164508.3105212448, 995318.445155349 164615.966199027))",269.70126948635107,"LINESTRING (995071.1618566735 164508.3105212448, 995318.445155349 164615.966199027)",0.0
581_0,"[  70871 9000034 9000023   70869 9000039   70657   70674   70672 9000024
 9000035   70683 9000037 9000036 9000022 9000038   70677]",2017-08-03,2017-08-04,summer,summer,1,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1001046.245958933 244081.9525246926, 1001173.522950659 244308.9465259569), (1000291.399314831 242718.1028932517, 1000350.897201299 242825.5907965432), (1001238.204748763 244425.5509190998, 1001262.822824078 244469.9308404862), (1001025.599495349 244044.8791905063, 1001046.245958933 244081.9525246926), (1000256.56180495 242656.7117025172, 1000291.399314831 242718.1028932517), (1000416.980208084 242944.975478509, 1000543.856804408 243173.2422648976), (1000669.309795218 243398.3429599573, 1000793.02717692 243626.8689365887), (1000543.856804408 243173.2422648976, 1000669.309795218 243398.3429599573), (1001262.822824078 244469.9308404862, 1001310.826170772 244556.4684873558), (1000350.897201299 242825.5907965432, 1000378.579287971 242875.6007051645), (1000883.899859866 243785.624862316, 1001025.599495349 244044.8791905063), (1000162.222706918 242490.4658990149, 1000191.136798339 242541.418808041), (1000378.579287971 242875.6007051645, 1000416.980208084 242944.975478509), (1001173.522950659 244308.9465259569, 1001238.204748763 244425.5509190998), (1000191.136798339 242541.418808041, 1000256.56180495 242656.7117025172), (1000793.02717692 243626.8689365887, 1000883.899859866 243785.624862316))",2363.873139904485,"POLYGON ((1000164.61911882 242489.1356778787, 1001311.855127788 244555.8973249567, 1001309.458715886 244557.2275460929, 1000162.222706918 242490.4658990149, 1000164.61911882 242489.1356778787))",6478.889797573907
582_0,[28352],2017-08-03,2017-08-08,summer,summer,5,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((995832.4236183498 175557.4170315156, 996525.7239958677 175598.0351401379))",694.4891966146073,"LINESTRING (995832.4236183498 175557.4170315156, 996525.7239958677 175598.0351401379)",0.0
584_0,[2780 2678 2677 2789 2668],2017-08-03,2017-08-28,summer,summer,25,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((931545.8404517904 130488.7423600185, 931853.0706663687 129922.6091445298), (930592.8048441317 132245.8423642798, 930826.7960983928 131814.5774622803), (930325.7060748197 132747.0577183327, 930592.8048441317 132245.8423642798), (931112.9959817962 131284.0018904774, 931545.8404517904 130488.7423600185), (930826.7960983928 131814.5774622803, 931112.9959817962 131284.0018904774))",3210.9891716548937,"POLYGON ((930322.6565837008 132745.4086584772, 931850.0211752498 129920.9600846744, 931853.0706663685 129922.6091445298, 930325.7060748194 132747.0577183327, 930322.6565837008 132745.4086584772))",11131.8464734069
585_0,[1940],2017-08-03,2017-09-02,summer,summer,30,"[""['Pave Street-W/ Engineering & Insp Fee']""]","MULTILINESTRING ((928660.6651576583 130193.8949747833, 928719.1826180504 130077.3697829736))",130.39330311412274,"LINESTRING (928660.6651576583 130193.8949747833, 928719.1826180504 130077.3697829736)",0.0
586_0,[23754],2017-08-03,2017-11-10,summer,fall,99,"[""['Major Installation - Gas', 'Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((984558.4002424937 198895.7280328053, 984616.4786225088 198633.3523786388))",268.7267796936333,"LINESTRING (984558.4002424937 198895.7280328053, 984616.4786225088 198633.3523786388)",0.0
587_0,[ 31070 109175  31065  31059],2017-08-04,2017-08-07,summer,summer,3,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street', 'Rapid Transit Construct/ Alteration']""
 ""['Rapid Transit Construct/ Alteration']""]","MULTILINESTRING ((997847.7075183209 196438.2921378957, 998032.5896498295 196464.0835096305), (997582.9625118091 196626.5557016647, 998000.0788884429 196733.4177044115), (997475.0847477384 196673.9373656326, 998000.0788884429 196733.4177044115), (997304.7168511235 196750.3604993736, 997415.3274394895 196698.78623031))",1267.6562304242073,"POLYGON ((997297.4398510462 196451.6996461584, 998031.8519102002 196433.8053806274, 998039.1289102774 196732.4662338427, 997304.7168511234 196750.3604993736, 997297.4398510462 196451.6996461584))",219470.34877015292
588_0,"[ 173938   71367 9000012  108162  173946   71359   71287  173937  173939
   71353   71297  173936 9000011  173861   71346   71357  173860   71348
  173945]",2017-08-04,2017-08-10,summer,summer,6,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1003052.491063367 247700.0292807938, 1003060.778487264 247715.505053831), (1003612.347278191 248713.2997998062, 1003717.603166578 248932.0029793486), (1002745.690765663 247149.0740992911, 1002850.748873713 247338.3048814763), (1002850.748873713 247338.3048814763, 1002973.711632292 247561.6637037291), (1003087.01216282 247764.5499683182, 1003104.961614494 247798.122709808), (1003487.16991851 248488.7797649772, 1003612.347278191 248713.2997998062), (1003043.495036161 247686.2398984763, 1003052.491063367 247700.0292807938), (1003035.660413228 247672.4079208924, 1003043.495036161 247686.2398984763), (1003060.778487264 247715.505053831, 1003069.062711146 247730.9774268939), (1003371.792587525 248277.9111181057, 1003444.512396679 248409.8724990061), (1003104.961614494 247798.122709808, 1003231.096980134 248026.1501299129), (1003011.98254389 247630.613588666, 1003035.660413228 247672.4079208924), (1002723.022299082 247108.2434680313, 1002745.690765663 247149.0740992911), (1002997.156501467 247602.0146405017, 1003011.98254389 247630.613588666), (1003231.096980134 248026.1501299129, 1003295.204566324 248140.0079453119), (1003444.512396679 248409.8724990061, 1003487.16991851 248488.7797649772), (1002973.711632292 247561.6637037291, 1002997.156501467 247602.0146405017), (1003295.204566324 248140.0079453119, 1003371.792587525 248277.9111181057), (1003069.062711146 247730.9774268939, 1003087.01216282 247764.5499683182))",2077.771008890488,"POLYGON ((1002733.823204701 247102.3532319486, 1003728.404072196 248926.1127432659, 1003717.603166578 248932.0029793486, 1002723.022299082 247108.2434680313, 1002733.823204701 247102.3532319486))",25556.57046563862
