node_id,roadway_type,street_width,posted_speed,number_total,number_travel,number_park
01c33cbbe2b4d119985d3dc362fb5263,Street,28.0,25,2,1,-1
01c638d5a0810081e7e2ab81237bb0f3,Street,30.0,25,3,1,2
01c8113a7bbeb4b610ae223916965d5d,Street,72.0,25,6,4,2
01cbfa544714d5608e70fe60736e728a,Street,30.0,25,3,1,2
01cc6b5445f1cc0eb087b598eece400b,Street,40.0,25,2,2,-1
01ce37e94535b29fc5e8f076ca565a9c,Street,30.0,25,3,1,-1
01d05a2e46ff7224c0748186674fd156,Street,70.0,25,3,5,2
01d238d5761389bd950773b1133f8067,Street,52.0,25,4,2,2
01d3a49e996a01c03200a3999fa27207,Street,30.0,25,3,1,2
01d6d913ba1bd8b847860e5138fe204e,Street,36.0,25,4,2,1
01d84228c0330684ef239f7720d3b50c,Street,30.0,25,3,1,2
01d9418b627e0b326b0eecd03cec2d7f,Street,38.0,25,2,2,-1
01d978b9ba675dce0875f843fc94136b,Highway,34.0,50,4,4,-1
01db397571a18ee7f9650192de9b4067,Street,70.0,25,6,6,-1
01ddae64c871a198c3fd0256ac9f18a3,Street,28.0,25,3,1,2
01ddcdaddf12cf20e34f9a2b87e82b2d,Street,28.0,25,3,1,2
01e0befea867b88acc44425be5eb14ff,Street,42.0,25,4,2,-1
01e0f52451e07099d7272e7347479427,Street,44.0,25,4,2,2
01e1bf43761f13075de1e5e17479a4d7,Street,40.0,25,3,1,2
01e48a8239d6460e96a8563784893f2b,Street,42.0,25,3,3,-1
01e499ebd7012484eedc294bbfacea70,Street,38.0,25,4,2,2
01e511035c708fc27231d08c630a7c41,Street,40.0,25,3,1,2
01e6ce0800010469c44f246358225fb6,Street,30.0,25,3,1,2
01e861764eac2237996b700a34a1963b,Street,60.0,25,6,4,2
01e8ba36ca9b45e60ca98c320eb94178,Street,30.0,25,2,1,1
01ec28a62b5d82f5d7b4e3fe8bbcd900,Street,12.0,-1,1,1,-1
01ec623c18c80ff68df46b4d7eacbfae,Street,34.0,25,3,1,2
01ece3bd8e4ef9bb575158d6a49df625,Street,70.0,25,6,4,2
01ed6c54bb47b660eea8ee214920a2f4,Street,38.0,25,3,1,2
01ed966ded8a22efc9bebcbf07623bf0,Street,50.0,25,4,2,2
01ee504bbfe60d25aba50ed2ec0113be,Driveway,30.0,-1,3,1,2
01eed2ce0466344eebbeed117f22bca5,Street,44.0,25,3,1,2
01ef309b680b5f5157da1efc77821261,Street,30.0,25,3,1,2
01ef7e88f881a807e2ffa3c7425eb19f,Street,28.0,25,3,1,2
01f003496c0a3f591009cd031a9db401,Street,30.0,25,3,1,2
01f0610b0f9a0732d83854ea2c6fd220,Street,30.0,25,3,1,2
01f08f6a56735a3993f671ec816262d2,Street,30.0,25,3,1,2
01f311545edcbaddbce051a6f07b02da,Street,34.0,25,4,2,2
01f348af0abcc13d5c782e3e10de9ce6,Street,44.0,25,3,1,2
01f3630405a7f2a071262b6647450f73,Street,38.0,25,3,2,1
01f446a840998e58d6e024e7d9e320e2,Street,28.0,25,3,2,1
01f4e0f41f0695f06eee1dbd66a7e258,Street,30.0,25,3,1,2
01f51b110bea6c068d219703843198fc,Street,30.0,25,3,1,2
01f58870e0584a0f6a9a8f0579977c56,Street,30.0,25,3,1,2
01f5d574ec7fc376d45d02e4e66e8e15,Street,50.0,25,4,2,2
01f72de5db1de989bd45f52267b26d5e,Street,45.0,25,4,2,2
01f83e3f58dbf0e0ef97f7f6ef9f1953,Street,30.0,25,3,1,2
01ff8796b99efaefe1937b26bb45d3dc,Street,36.0,25,3,1,2
01ffc3d753412b49347c42c56ac38107,Street,24.0,25,2,1,-1
0200a945f2ea11640684f1219f8ca0fd,Street,24.0,20,3,1,1
0202a9974397cc9ea8d87a8596e86e09,Street,30.0,25,3,1,2
0203025b1e6a7586b76bbebfee3b5a0c,Street,46.0,25,4,2,2
02033ba518c8f937a09fec6379c5dc12,Street,28.0,25,1,1,-1
020514aee71d46785d2fe69a9bc6a69b,Street,32.0,25,2,2,-1
0205804db9a39dd353a4b00d138f65d6,Street,30.0,25,3,1,2
0205fa9851c5dffb8bcc0cc1c89adc59,Street,40.0,25,4,2,2
020b6c4cf58049383e5a5b081bc1cadf,Street,-1.0,25,-1,-1,-1
020d7ffd1a826ca5f219b9c31b672f66,Street,32.0,25,3,1,2
020ed8a1b5ec0024795238db022afe16,Street,40.0,25,1,1,2
020ffcd7ed6054180c792d81af3197cb,Street,70.0,30,6,4,2
0212c74631844a4bcee53a74295675f1,Street,30.0,30,3,3,-1
021416fac63d346e6945d98ebccf4d44,Street,30.0,25,3,1,2
0214263b5ce8aec58f41d5b49692ed88,Street,50.0,25,4,2,2
0214394f6cd25a482329420b1ad50b40,Street,20.0,25,2,1,1
02168d56bcbdb6b685ac552d1042a355,Street,34.0,25,3,3,-1
0216c3d55db68445747eba7ef0b8581c,Street,32.0,25,3,1,2
02175e0629abd497e8bc090e6a2aee29,Street,30.0,25,3,1,2
0219945a2022aaebc54d87f88a095d44,Street,30.0,25,3,1,2
021a6305023bc559b188470f2042cb79,Highway,38.0,-1,-1,-1,-1
021c4a3afa011851f0197be1f454b4d0,Street,36.0,25,4,3,-1
021dd06d5f0308c36634b64e4aaba8d8,Street,32.0,25,3,1,2
021dfa6b92d9fa134d111684c6f9b347,Street,26.0,25,3,1,2
021fb3f8be65b44a81c8d2a5ab90e0a3,Street,30.0,25,3,1,2
0221f9a23d5001e52e1ae15d8c4d97f4,Street,30.0,25,3,1,2
02272376182ac7a75330e4b9ba108083,Street,-1.0,25,-1,-1,-1
0227a655a62f0812f003d4212b78733d,Street,44.0,25,3,1,2
022988c597b1f224ecbcf3352d2b7074,Street,22.0,25,3,1,2
022a049bb589babe9dee42d4980347cc,Street,44.0,25,4,3,-1
022b203d067ebb23267d83ad699390d5,Highway,12.0,50,1,1,-1
022c4756257f7cfa47b6fd3ad716de63,Street,24.0,30,2,1,1
022e3517fa2a3c1ed1574863c167d579,Street,32.0,25,3,1,2
022ed4b85d21fade81a9ffcddcf1ea36,Street,44.0,25,2,1,1
0231c75a6c70ad449fca152bcc64470a,Street,36.0,25,4,2,2
0231f24b73cd86fd0af766a66e1b08dc,Street,28.0,25,3,1,2
023372d2dfa935c5dfc996affecec22f,Street,35.0,25,4,2,2
0233de107efce7466c080f036ebcb5c1,Street,60.0,25,6,4,-1
023597d969b0df23e2e72f1b3aa950f8,Street,30.0,25,3,1,2
0235d0fa766fa5cf8bf3c00e8cdc70cf,Street,70.0,25,6,4,2
0236a3808f2bb816b9c39d6e119ed61f,Highway,54.0,30,5,4,1
023722a9fe6b42f54a8e6dfe318853cd,Street,20.0,25,2,2,-1
0237a57a42048ea6780b6a12c80c2f4c,Street,16.0,25,2,1,1
02384bcc2e735dc3f16493685a68f55c,Street,30.0,25,3,1,1
023910c71fcbbd162e7c9e0895cbca47,Street,70.0,25,6,1,2
0239754f8e670e1cbc162b25962517ee,Street,30.0,25,3,2,1
0239c6200d85dd6cd811cd6d5f010d70,Street,34.0,25,3,1,2
023aa0d97503024dbab48413a64d9c47,Street,30.0,25,3,1,2
023b3a22a5be987329f67b2688f50937,Street,45.0,25,4,2,2
023c7b0f760fbe05b26b3b5bb28bfd44,Street,30.0,25,3,1,2
023cc341f0bd6147723e809e60c40d3c,Street,30.0,25,3,2,1
023d9c332871ef6fc42ad9042bc4fe32,Street,40.0,25,4,2,2
023e5562ce2f1eb168eedf72efa3d2d0,Street,42.0,25,3,1,2
0241fc0f17c0fb27086022818ce8f852,Street,30.0,25,6,2,-1
024226fa7f9bde6238c200b823f995da,Street,42.0,25,4,2,2
024529f15bdd0d619b20c923e9b039f0,Street,30.0,25,1,1,-1
02460495108010fde82225a8312ef064,Street,44.0,25,4,2,2
0248561272fa940b3fb9c2286db832ae,Street,20.0,25,3,1,-1
02499338a6d770dbced4b2c24144f0f6,Unknown,-1.0,-1,-1,-1,-1
024a1674fd235fa0ba1528e4f1806be8,Street,30.0,-1,4,2,2
024b3a5b388795e24a1a59c8bf57bb32,Street,20.0,25,2,2,-1
024d012dfdeb22cd28567631dd991789,Street,25.0,25,2,2,-1
024dfa1774d13f2e0f38ee60721bb0fb,Street,30.0,25,3,1,2
024f77e4a4ca12327c96a76424f679be,Highway,36.0,50,3,3,-1
02526140955fcf7b14326f7fd0ffc556,Street,30.0,25,2,2,-1
02532f8392f4e142b10b15fe76d2f650,Street,30.0,25,3,1,2
0254974a1616b662defc9d467b0b048e,Street,30.0,25,2,2,-1
02549d3c66e283b3e9e2c8be6f609293,Street,30.0,25,2,1,1
0256942122ef9c237d0b85af19439f04,Street,50.0,25,3,1,2
02573530e298d81d2e4f0659c2930a77,Bridge,40.0,45,4,4,-1
02591ddc799e7331ed8eacf864741d46,Street,60.0,25,4,2,2
0259ac56f78bde97884151400cad2420,Street,30.0,25,3,1,2
025a57316d3d002ffcd4a4e096c7ff12,Street,46.0,25,4,2,2
025b71f3c81e9cd48082c6cc74df7134,Street,30.0,25,3,1,2
025b7e23f5cf463c8fad197d8081af3c,Street,70.0,25,3,1,2
025c9efa060d5bb2f0476a5acf1ac7e3,Street,50.0,25,4,2,2
025d49c95eb7dfe04b3127ea8e7615ee,Street,46.0,25,4,2,2
025df9d408b819ba79f912cc5e6a9ae0,Street,32.0,25,3,1,2
025f38c69387a588e5efd77dbfe52589,Street,25.0,20,2,2,-1
025f398c3ef8bc40e5575c86d8e6816a,Street,30.0,-1,3,1,2
0260168f737b479a04ee641445234d1a,Street,28.0,25,3,2,1
0260a0a42b2e33557918fbadc8c4631a,Street,34.0,25,3,1,2
02625549617df4b04f969ca4d8fec738,Street,30.0,25,3,1,2
0263197ce48d6909830ca2760b9a1ff0,Street,40.0,25,3,1,2
0264e1eba337df95bf9342fc74e62980,Street,30.0,25,3,1,2
026513368b9c8e70643701568acc3f91,Street,30.0,25,2,2,-1
02662d567dd03c34ad4df9a071f9c4f1,Street,30.0,25,3,1,2
0267a77a6621e5bed1bb23fe91b3a2aa,Street,30.0,-1,3,1,2
02681233e01a9659f195bb0dfc6247f7,Street,84.0,25,6,4,2
0268bced8de4c76258e4223ff613d4b9,Street,50.0,25,4,2,2
026a248b9129ab72d2e96a4f9a7eddd4,Street,30.0,25,3,1,2
026acb2a0a8af19cd39046ba29b4f1a9,Street,30.0,25,3,1,2
026ad7fa1de2356bbebb4af155f5c9ce,Street,38.0,25,3,1,2
026cb88d86191b7c28ed1cee517c4961,Street,30.0,25,3,1,2
026db02ff2bdf07088168cdab1a2a261,Street,44.0,25,6,2,2
026e50d7e6ba3bd84c3e9b5e742bb84c,Street,60.0,25,4,2,-1
0270d41c37f5de7f27412b8697a15d1a,Street,28.0,25,3,1,2
0270fba4b598293219ada1a79c8236f7,Street,30.0,25,3,2,1
02719dc205211f15f8c0644c4ebe3dfc,Street,30.0,25,3,1,2
02725b9937fa3aab38d175ab783aa190,Street,48.0,25,3,1,2
0272980d48dd569d149c68c43b5d7728,Street,28.0,25,3,1,2
0272b61cb7063412b92449c7ae5e6dd0,Street,25.0,25,2,2,-1
0272d9797fadeebf2b1cead0ee3b5fed,Street,30.0,25,1,1,-1
0275203aa9f9bb74565cafcc968e9956,Street,38.0,25,3,1,2
027627db5d7335b346a3655e90638e8d,Street,42.0,25,3,2,2
0276d78afbcfea9955a8694dba967710,Street,34.0,25,3,1,1
0277e90c39f095e8f112b3e6610e0a62,Street,35.0,20,3,1,2
027862e29e81997f3f3bbcd49f68bba7,Street,30.0,25,2,1,1
0278bc1976a965cf9afb81107affff91,Street,34.0,25,4,2,2
0278f1d64e0a33e4f5dbc86a0c65ad35,Street,60.0,25,6,4,2
027924aaa99debfd443f7a75a7913239,Street,34.0,25,3,1,2
02795f28b097600e96e976dae9e33045,Street,28.0,-1,2,1,1
027d1e3bc93ddb225c177f4d6918f784,Street,28.0,25,3,1,2
027eacffdc6196ecda5f0d09130e4a0b,Street,40.0,25,4,3,1
027fe7f9314655d6c22ea09f00e528b6,Street,32.0,25,3,1,2
02802d610263dbeee6311046af16ff70,Street,54.0,25,4,2,2
0280994c84b574aea7031225362ef99d,Street,28.0,25,3,2,1
02836a16b6fffc48ca4dbc6d036937a4,Highway,58.0,50,4,4,-1
028875b07223021ceda8542a30187d35,Street,40.0,25,4,3,1
0289028547774118441fbaadf6a782d6,Street,32.0,25,3,1,2
0291a594f2655e84822f1d5edfa53029,Street,38.0,25,3,1,2
0291ce530423fb188133f654e82b540a,Street,30.0,25,3,1,2
0292369f4a413cf40d63ab86424b05fe,Street,30.0,25,2,1,1
029470fdbcc0b03e6ae19555151f4e8b,Street,30.0,25,3,2,2
0294fc2ca502f0f66fbf89ce3289d0b0,Street,18.0,25,2,1,1
02983b59316d51c9af7eb12e3bbe2b2a,Street,54.0,25,4,2,2
029904c01afe0825ccfb65a02c46d323,Street,60.0,25,5,4,-1
029a13cf22b9aadb91a0752841eb66f6,Street,30.0,25,3,1,-1
029abf1649d8409ce491522d8ec301b8,Street,26.0,45,3,1,2
029b775214396748f5fff24c0764964a,Street,40.0,25,4,1,2
029c4c183cfac46f1764aee826438084,Street,30.0,25,3,1,2
029c592beec1bfb25c91be65b8ebe265,Street,50.0,25,4,3,-1
029cc468980f71207a635a8b5aee3d51,Street,26.0,25,2,2,-1
029e95135b20e5c717086422dc3729cb,Street,30.0,25,3,1,2
029f7475989192af789e0114ef9d4654,Street,24.0,25,2,2,-1
02a42b3cda00429a04160ae04b1ccea2,Street,46.0,25,3,1,2
02a4bedb827c7b21dc4f0bbcd985cbf2,Street,25.0,25,3,1,2
02a5745a4d9dfa92076e14b121e1eb6d,Street,38.0,25,3,2,-1
02a627e1317266cbdbeb319d44acb1a1,Street,62.0,25,6,4,2
02a6a29792009b288ecac7f06dff6f55,Street,70.0,25,3,1,2
02a842171ab2c4d5de09b54b13fb84ec,Street,104.0,25,8,6,-1
02aa663d0b28c53fa58dd2ec269b4097,Street,42.0,25,3,1,2
02aac00dbc9131f710de9f3982c40820,Street,58.0,25,6,1,2
02af4d2562d14c81464138b40572773a,Street,32.0,25,3,1,2
02b09f1c0360ca0d0b5b38c054b2fcb3,Street,42.0,25,3,1,2
02b0bea6e8b37b78d4bf12742c9c6118,Street,38.0,25,4,1,2
02b4e7a4e60662bea8aaa1e359b537fc,Street,36.0,30,2,2,-1
02b4f220905c731891681f82026f011f,Street,42.0,25,4,1,2
02b532fd115b2e183d7b53067cd66e51,Street,22.0,25,3,1,2
02b68a35245e163783a826c72568fbfe,Street,42.0,25,3,1,2
02b73bbd19492eda6b07c4f62dca3084,Street,24.0,25,3,1,2
02b81f2498ab02e70fe44d25fc781471,Street,30.0,25,3,1,2
02b8f3a976511c39d4beeab6fbdb8d8e,Street,44.0,25,3,1,2
02b9474ed641d4b98c31f0c5987f56e7,Ramp,16.0,50,1,1,-1
02b9d25189e96fd3c90dfc5d974c2d95,Street,45.0,25,3,1,2
02ba41f81ab75bcf13c221ddcf6151d6,Street,30.0,25,3,1,2
02bbad95af2927fd5182f6a04cda4403,Street,30.0,25,3,1,2
02bcd98452004e9b12226934979720e8,Street,50.0,25,4,2,2
02bf8f29c29ff5dc4b0eef9d66b2e087,Street,24.0,30,2,2,-1
02c0867e6b6df598962da1fb9b0355b4,Street,38.0,20,3,1,2
02c351928a18c343253ae4224f4e1d6e,Highway,16.0,25,1,1,-1
02c5ea54c719d158dca6a31aaa5d6305,Street,42.0,25,2,2,-1
02c6286961ab73ff592b67ed0711b6df,Street,30.0,25,3,1,-1
02c77c96425c2b1dcb9d1126fc0381f0,Street,35.0,25,3,1,2
02c83b1f8033900a785692008ef49fcf,Street,30.0,25,3,1,2
02c8ec897bd784c5fa5e575e470418fa,Street,30.0,25,3,1,1
02c9ae93294d3dd179aabf16f80575a8,Street,50.0,25,5,3,2
02ca8973858dc8e6fa98a08624a9eb11,Street,50.0,25,-1,-1,2
02cb257e51065bec79574a97d5ebbd1d,Street,24.0,25,2,1,1
02cc2cef6ca3fb0e53f98a6d26315ef9,Street,44.0,25,4,2,2
02cdbd07ae838238b8773b5a537414c7,Street,30.0,25,4,1,2
02cdcf971e7338afd387d9920fb86e7d,Street,30.0,25,3,1,2
02cea50cfba61fdb5104be18f7d03992,Street,35.0,25,3,1,2
02d0c4564f6711e623f01dc5054f14bf,Street,40.0,25,3,1,2
02d303b1a61b0dbc1fae3b84444210c9,Street,34.0,25,3,1,2
02d4ce1e806688bea9c3b716517e678f,Street,30.0,25,3,1,2
02d96304012b81b71db6273f01bb7eee,Street,32.0,25,3,1,2
02d9d97ef4f0f6862413cfb2268365ff,Street,38.0,25,3,1,2
02dd3728e9520773844802c78839389d,Street,-1.0,25,2,2,-1
02dde98326c147a5376e63c1e045240d,Street,28.0,25,3,1,2
02e06f5c7408df7a29d5987355a4e06b,Street,60.0,25,6,4,2
02e0eb132d907fe548b939c3ab1b8257,Street,22.0,25,2,2,-1
02e58f7cb49e16c4785add7949a02ee2,Street,26.0,25,3,1,2
02e5b175be16f68b788d0649f106d700,Street,44.0,25,4,2,2
02e81120502d78fa1ad8246be79d766e,Street,68.0,25,7,5,2
02ebaf2de8b085bab7f5a95678d77130,Street,24.0,-1,2,2,-1
02edca134a56e8798e4f589a6cb55ad3,Street,30.0,25,3,1,2
02edcfd217b8a53046463cc42630c941,Street,44.0,25,3,1,2
02ef52bec086b93c8afade4723aba136,Street,30.0,-1,3,2,2
02ef86e951ac8abdbc4c047ae0bbf3c4,Street,30.0,25,3,1,2
02f0d75c5b0e39ad7f7cab138f70e3f9,Street,30.0,25,3,3,-1
02f1a29413ba3a5270638c9e095b0a98,Street,16.0,25,-1,1,-1
02f28ede50982b037cf63e446dd10fe7,Street,30.0,25,6,1,2
02f45a2378fb8fc6a46332d06241f1dd,Street,30.0,-1,3,1,2
02f64c778cede140cf9f8fdfcb029c72,Street,54.0,25,4,2,2
02f6b5b84c72933fd0b860ab27a16251,Street,30.0,25,3,1,2
02f71695e961fe20bb44a5d88637c7b2,Street,30.0,25,3,1,2
02f796fdf88b12f76582ff3a80eb41a8,Street,28.0,25,3,1,2
02fa3b867c401a60739193f24a90dde8,Street,24.0,25,3,1,2
02fc302ecf5c13dcaf4583f2c366c6d4,Street,32.0,25,4,2,2
02fdc9f3a48923c481ce4cfeb925caa5,Street,30.0,25,3,1,2
02fe12817b9cd2a637155f8eb18d0739,Street,28.0,25,2,2,-1
030241ef953a0f11218e346ff060b2d7,Street,32.0,25,3,1,2
0303afcc32a9a91a85a095ad931521c7,Street,30.0,25,3,2,1
030591afd58dee8b3a2275b6605fca73,Street,22.0,25,2,2,-1
0307aaa7252450773c9b63921d2736dc,Street,36.0,35,3,3,-1
03081bd033f004ae869e262d16f48e13,Street,52.0,30,5,4,1
0308ebc061deaaf3c34a27e6ee177ba7,Street,38.0,25,4,2,2
03097e9d005998720ab57cc57698fb7f,Street,18.0,25,4,4,-1
0309feab11e629b510b7051b1285d883,Street,30.0,25,3,2,1
030a1e966bb2fb86226754e979e24dd6,Street,20.0,25,2,1,-1
030b2145e5ac64cc880ac4bd17fce05f,Street,34.0,25,4,2,2
030be0fb3d5eb8399b87555df56237f5,Street,70.0,25,6,4,2
030d7e0d0213449fefe9ebb609a28a48,Street,48.0,25,4,2,2
030e77bc71e3553acfeae02c344f589d,Street,40.0,25,4,2,2
030ebbcdef0a6da7200c190001aa55e0,Street,30.0,25,3,1,2
0312571e4dbcb77f76ed5fcf7e8c0999,Street,28.0,25,2,1,1
0313498a6c53d96ab546eb4adf6230c0,Street,34.0,25,3,1,2
031575d566b7d96e2e0399f65f4f919c,Street,30.0,25,3,1,2
03158b92f4e60fb521c6532706423972,Street,32.0,25,6,1,2
0315dc967a881cbcd4089e9eaae1ffec,Street,40.0,25,4,2,2
03166844a6e0553e4a2bbbb873bbc303,Street,30.0,25,3,1,2
0316f66d8c1dbba2c4e7ca061068aca7,Street,44.0,25,4,2,2
0317b68653271369f4e94d9553371692,Street,44.0,25,3,1,2
031991f24d5271093560273c99babb41,Street,45.0,25,4,2,2
031af3bd68d4e1d1339d16186a5f433e,Street,32.0,25,4,1,2
031afd3d4d938982fda7b453f8accf03,Street,30.0,25,3,1,2
031b6bd57576e7ceaee522618b6f6c07,Street,40.0,25,4,2,2
031cd000f99bbe6d7e5d2a800c1ce27d,Street,34.0,25,3,1,2
031dd91b6b97dd89e0ab6492b79a8c73,Street,64.0,25,6,4,2
031de659adc4b071adabc0a1aac91d3b,Street,60.0,25,6,4,2
031e569f5c30c09a401ab9362537ddae,Street,52.0,25,4,2,2
031ebf6967143b98505733ec0afd1d8f,Street,42.0,25,3,2,1
031fc5181d69d50794d1d3a94209d974,Street,32.0,25,3,5,2
031ffbd95d94f717680db9abbc3d79aa,Unknown,-1.0,-1,-1,-1,-1
031ffe368e22c2d69cb569bc1208b3f8,Street,44.0,25,4,2,2
0320c7ee2e313906e8c5fd9555815535,Street,22.0,25,2,1,-1
0320eb0bd9f0c87fc5af7a611472e501,Street,34.0,25,3,1,2
03213218ff192f54b0494cb523667e29,Street,30.0,25,3,1,2
0321551db4cad5023b6fd821d1f059cb,Street,32.0,25,3,1,2
0322017cfdb6d51421be65ddcb6dd6b9,Street,40.0,25,4,3,-1
032364a3a01b5eb93a82394bc881470b,Street,36.0,25,4,2,2
03239787ad7631c7f27c385d1aec7079,Street,50.0,25,4,2,2
032457b8d8366081bd4133e9a2f96914,Street,48.0,25,4,2,2
0324f16ea807d4fc956bf98602fed53f,Street,30.0,25,3,1,2
0327247def26e392bbb11ad4fb3ff6cb,Ramp,-1.0,-1,1,1,-1
0327d0680685b82b8b11466b7a23b21a,Street,28.0,25,3,1,2
03283db1b03f9282685a0510c04116b0,Unknown,-1.0,-1,-1,-1,-1
0329b589519b44ad245d23ee66d2703d,Street,35.0,30,2,2,-1
032c1119088dc01a1ce182360739af28,Street,42.0,25,4,2,2
032c12aae2cf914896fe354d28190946,Street,30.0,25,3,1,2
032c1dff5c0bf2e103c4845b9a988f36,Street,30.0,25,2,1,-1
032f5d132b882e735907f69d50fe4f7c,Street,36.0,25,4,2,2
0330a3af9d12e58564f025a447e1035a,Street,30.0,25,3,1,2
0330e729879803fc1e2af285401daeaa,Highway,36.0,50,3,3,-1
0330ecb659e198087f3e9f4cbdc3fe39,Street,30.0,25,3,1,2
03334db126925bbe980ebcf8fd793385,Street,60.0,25,6,4,2
0334e80b4766973479197a91fe00b633,Street,24.0,25,2,1,1
0335c7e282b46e0b51c688e68476c3f4,Street,30.0,25,3,1,2
0336340b509f3ee9040711610c590eb9,Street,38.0,25,2,2,-1
033746936b7972aebf6e3109690fdfb9,Highway,32.0,50,3,3,-1
03382aaf03894c9f36892e4e5b949053,Street,30.0,25,3,1,2
03384976f7b04d081af6b3b891db0b0b,Street,38.0,25,3,1,2
033931f4b045aab42eae2a5e1191479e,Street,24.0,25,3,1,2
033a45f876958140e8cee1c9c43a7f75,Street,40.0,25,3,1,2
033b1e13fb4395f92f902adc182afaec,Street,30.0,25,3,1,2
033e84e42a14fd304823e74131f6faae,Street,50.0,25,4,2,2
033fa0ddf75fb4cc6752a1eb673861cf,Street,30.0,25,1,1,-1
034120f4e6fea7338bc5259715a44b39,Street,32.0,25,3,1,2
03416e2b9828eb1e7cfb06c7a9ee0b3a,Street,44.0,25,3,1,2
0341842366cd705af49511b206627695,Street,32.0,25,5,1,-1
0342e535085e9427b78747209d8e074b,Street,24.0,25,3,1,2
034376a057996b7355f561e5295be9b5,Street,42.0,25,4,2,2
03464399295f9ab62e8fcbe8a53914b4,Street,30.0,20,3,1,1
0347233f22603c80762f9287f911371e,Street,18.0,25,1,1,-1
03495775d55760576db0dfd33874c712,Street,35.0,25,4,2,2
034afbaefa99dbcbf85cba23f447373a,Street,30.0,-1,3,1,2
034bf12882236b08df0ff7a94304d85a,Ramp,26.0,-1,1,1,-1
034c6a63b5af70f7baa8d144cd189d36,Street,30.0,25,3,1,2
034c7cc0cb9a169d93328a67695aef89,Street,34.0,25,3,1,2
03508dc9727f336ad1923c8adb3a47ec,Street,46.0,25,4,2,2
0350b7ab3fdd27f307029430c4050cd0,Street,36.0,25,2,2,-1
0350c6cf36e59df19c5afc476461115f,Street,30.0,25,3,1,2
03517f3dc90822ca9ab1a9954a7f4415,Street,24.0,25,2,1,1
0351e7bc6a3ca2182ef60246197fc4b4,Street,60.0,25,6,4,2
03574d70b144fb2754b22c53e621d30c,Street,32.0,25,2,1,1
03596a3aca0b76498ef4092b5ce210ec,Street,54.0,25,4,2,2
0359e518ec4d193f2be5e1ce3dfeb732,Street,50.0,25,4,2,2
035aed4548f4b2db107fa51bb2531bf1,Street,36.0,25,3,1,2
035b98e9be3a4c85ae84147b879ad090,Street,32.0,25,3,3,-1
035bccab68a60328bb6c955657b93d92,Street,60.0,25,6,4,2
035c99e4882af4bdd6bade2234331e29,Unknown,20.0,25,2,2,-1
035f3ffc79e1bbeb62392a5dea2a4c57,Street,35.0,25,3,2,1
035f59be15356017c1581baa49cc0beb,Street,62.0,25,3,1,2
03613f61d91af61e0dfca6f903bb808e,Street,52.0,25,4,2,2
036219bd322d0e1dd072ad68ee636fe8,Street,50.0,25,4,2,2
0363c4348a0f11cfe13a8cd842525f30,Street,34.0,-1,3,1,2
036534ee71b6e2a95f07ff425a3aeb04,Street,30.0,25,3,1,1
03658b3a24e88afa6a07933cf0a78948,Street,50.0,25,3,1,2
0366084dad55881e8b6333f5e3a5bc6b,Street,40.0,25,4,4,2
0366dc8675374716c7053809a6954e64,Street,40.0,25,3,1,2
03675ede0d188b2600ffbd43b1e466db,Ramp,25.0,-1,1,1,-1
036789832f7c16e68eaf998d56d5f147,Street,30.0,25,3,1,2
0368a5c505c9ff60452332fedc4a92ce,Street,42.0,25,3,1,2
036a0aaefb000d24abc7666eeef81aa6,Street,20.0,25,1,1,-1
036aa294f4cf9093b76d7a472a77f7ee,Street,42.0,25,4,2,2
036c07b9775ffaf3dd1a7525d4afc56f,Street,30.0,25,4,2,2
036c2beceb52bc0fbf16c697cfbcdcbc,Street,50.0,25,4,2,2
036d017cce65042c4a535f38154d2e76,Street,30.0,25,3,1,2
036d1d2ba37240aa3f92f5ce4c1023d9,Street,32.0,20,3,1,2
03708cad5651908c2ad3d8cb67eb3682,Street,36.0,25,3,1,2
0371ea1c7abd10d872215b1c2dc843ef,Street,64.0,25,6,6,-1
037333541d09111967d913e58bef2098,Street,30.0,25,3,1,2
0373feef92cac9f06dcece4b37e56b15,Street,34.0,25,3,1,2
0374abdd8788a27d00f2656a3b933bbf,Street,26.0,-1,2,2,-1
037546dba181c7ae18928706e78c5478,Street,36.0,25,2,3,-1
037720c0fc80337bbc967de0b36f2ed0,Street,60.0,25,6,4,2
037a5a787c6b218a4d38c3563da2749a,Street,30.0,25,3,1,2
037c28845a3cfcf8a487d91db0d060e0,Street,40.0,25,4,2,2
037d07e0d189c29b87072b0af1e6f96f,Street,30.0,25,4,1,2
0380528413dc372525c92fde32110d91,Street,30.0,25,3,1,2
03823f8c797efce90600a87a828e78f0,Street,40.0,25,1,1,-1
038276411bb4b816e2725bdcec6cc548,Street,34.0,25,4,2,2
038649ecf11f03c121de7d895de9c318,Street,50.0,25,3,1,2
0387068bf795f23b78a7558136274f32,Street,30.0,25,3,1,2
03884209f1d8fa452e187388bc974534,Street,44.0,25,3,1,2
0389dba0b6324cec935411976a3b45f2,Street,32.0,25,3,1,2
038a12bf3e19579ddc6aa75327dc2aa9,Street,42.0,25,3,2,1
038b70d51e358f2de5ea1efb569f7a9e,Street,30.0,25,3,1,2
038baf3cc4e5e105ac5ab7d539dfbefb,Street,24.0,25,2,1,1
038c12fd6497f94efdcd046330442179,Street,30.0,25,3,1,2
038c4465aabe344f93eed8eebd1bbb0e,Street,30.0,25,3,1,2
